Order ID,Order Status,Order Date,Order Time,Order Total (inc tax),Customer ID,Product Details,Transaction ID
28080,Shipped,07-20-2016,11:56:21,101.67,100344,Product ID: 14481|Product ID: 14481|Product ID: 14481,04G2863626640931C
28082,Shipped,07-20-2016,12:47:26,74.91,100346,Product ID: 13477,1G553022LK607972U
28084,Shipped,07-20-2016,14:54:25,45.98,100347,Product ID: 11702,8537836719
28085,Shipped,07-20-2016,15:10:58,77.99,100348,Product ID: 10985,8537863181
28086,Shipped,07-20-2016,15:37:35,58.24,100350,Product ID: 12213|Product ID: 12214|Product ID: 12215|Product ID: 12216|Product ID: 12218|Product ID: 13501|Product ID: 13505,8537904277
28087,Shipped,07-20-2016,18:06:31,41.89,100351,Product ID: 14481,0XP71785813239808
28088,Shipped,07-20-2016,19:20:24,26.54,100352,Product ID: 11615|Product ID: 12318,8538163945
28090,Shipped,07-20-2016,20:47:42,41.89,100354,Product ID: 14481,09117987DT9268031
28092,Shipped,07-20-2016,21:52:21,57.99,100355,Product ID: 10084|Product ID: 10695,1TT20641192599426
28095,Shipped,07-21-2016,0:59:05,101.95,86734,Product ID: 9775|Product ID: 9775|Product ID: 14489,8538453031
28099,Shipped,07-21-2016,6:10:55,153.08,100356,Product ID: 10955|Product ID: 12005,8538631112
28100,Shipped,07-21-2016,11:00:50,30.98,100357,Product ID: 14476,9YD437162E331663N
28102,Shipped,07-21-2016,12:48:48,32.99,100359,Product ID: 13479,48J06169HL4646008
28103,Shipped,07-21-2016,13:27:48,40.2,100358,Product ID: 14481,3VV80628TR424322C
28104,Shipped,07-21-2016,14:08:06,79.98,99000,Product ID: 10905|Product ID: 13476,53B1408266011902J
28106,Shipped,07-21-2016,16:01:48,50,100361,Product ID: 10431,7C200402LB6552934
28108,Awaiting Fulfillment,07-21-2016,17:14:44,460.85,100362,Product ID: 10392|Product ID: 10409,8539494323
28109,Shipped,07-21-2016,18:52:27,14.59,100363,Product ID: 12184,8539597518
28110,Shipped,07-21-2016,20:00:52,245.1,98138,Product ID: 10668,3EJ682965A7062519
28111,Shipped,07-21-2016,21:28:43,41.89,88409,Product ID: 14481,0363122645887581L
28114,Shipped,07-21-2016,21:50:16,41.89,100364,Product ID: 14481,22126709ML074231N
28116,Shipped,07-21-2016,22:25:56,53.96,100365,Product ID: 14476|Product ID: 14476,44108530BR006810W
28121,Shipped,07-22-2016,3:13:26,55.45,100366,Product ID: 12330,20065715241
28122,Shipped,07-22-2016,3:34:28,19.97,100367,Product ID: 12541,92K80750EY1734435
28123,Shipped,07-22-2016,5:39:49,107.7,95886,Product ID: 13533,20065907066
28124,Refunded,07-22-2016,5:56:17,70.21,98100,Product ID: 10242,20065921082
28125,Shipped,07-22-2016,8:07:52,56.99,100368,Product ID: 10392,20066184667
28127,Shipped,07-22-2016,10:30:56,30.98,100369,Product ID: 14476,4MT67534V70706222
28128,Refunded,07-22-2016,10:37:31,27.99,100370,Product ID: 11454,1FW41123M6873810B
28129,Shipped,07-22-2016,12:56:08,42.99,100372,Product ID: 13086,20067230475
28130,Shipped,07-22-2016,13:25:29,41.89,100373,Product ID: 14481,8KJ57680L9320440L
28131,Shipped,07-22-2016,14:34:19,25.99,100374,Product ID: 14426,75Y407916H522190L
28132,Shipped,07-22-2016,15:31:04,13.5,85056,Product ID: 9768,6BU06230UR798182U
28133,Shipped,07-22-2016,18:58:43,56.37,100376,Product ID: 14481,20068344773
28136,Shipped,07-23-2016,3:09:39,47.95,100379,Product ID: 13656,20068889875
28137,Awaiting Fulfillment,07-23-2016,3:59:48,186.99,100380,Product ID: 10409|Product ID: 11661,20068927783
28138,Shipped,07-23-2016,6:28:22,50.98,100381,Product ID: 10356|Product ID: 13297,0G0760444M4912104
28141,Shipped,07-23-2016,8:37:07,119.81,100383,Product ID: 14481|Product ID: 14481|Product ID: 14481,20069204741
28142,Shipped,07-23-2016,12:25:36,51.08,100384,Product ID: 13072,20069629635
28143,Shipped,07-23-2016,12:38:03,15.98,100385,Product ID: 12650,7YD37066LW388204Y
28144,Shipped,07-23-2016,14:23:59,31.99,99377,Product ID: 10366,20069867554
28145,Shipped,07-23-2016,14:27:02,57.98,100386,Product ID: 10494|Product ID: 11445,7AR733564T205782V
28146,Shipped,07-23-2016,14:54:55,28.88,100387,Product ID: 11544|Product ID: 12379,1PF42641X5025533E
28149,Shipped,07-23-2016,16:16:57,17.44,100388,Product ID: 13307,20070081124
28150,Shipped,07-23-2016,17:43:18,32,100389,Product ID: 10639,65P93491PU839501G
28151,Shipped,07-23-2016,22:44:59,123.3,100392,Product ID: 10054,20070605970
28152,Shipped,07-23-2016,23:09:07,19.38,100393,Product ID: 11030,72D40683EA1505643
28153,Shipped,07-23-2016,23:22:14,35.13,100394,Product ID: 11429|Product ID: 12120|Product ID: 13053,20070650594
28154,Shipped,07-24-2016,0:21:51,30.74,100395,Product ID: 13069,8X230148HX705014E
28156,Shipped,07-24-2016,7:55:53,27.96,100396,Product ID: 13221,94J5740477479891X
28157,Shipped,07-24-2016,8:07:06,40.97,95953,Product ID: 10565,7BG77754F1482761U
28159,Partially Shipped,07-24-2016,9:38:53,102.42,100397,Product ID: 10151|Product ID: 11635|Product ID: 11900|Product ID: 12416|Product ID: 13297,1DU90290G9904824L
28160,Shipped,07-24-2016,10:57:22,45.89,100351,Product ID: 14481,60R0585226096954V
28161,Shipped,07-24-2016,13:56:55,56.99,100398,Product ID: 10392,2LR47707EX135894J
28162,Shipped,07-24-2016,14:29:10,35.99,100399,Product ID: 11302,20071555340
28163,Shipped,07-24-2016,14:53:47,102.9,98284,Product ID: 9870|Product ID: 12519|Product ID: 12579|Product ID: 13420,9W94532519123644L
28164,Shipped,07-24-2016,15:34:50,43.97,97952,Product ID: 11859|Product ID: 11861|Product ID: 11864,20071667308
28165,Shipped,07-24-2016,15:34:50,25.99,100400,Product ID: 14426,3R291503CA7592117
28167,Shipped,07-24-2016,15:44:31,58.21,100401,Product ID: 14476|Product ID: 14476,07P235771J420320D
28168,Refunded,07-24-2016,18:35:43,37.94,100402,Product ID: 13254|Product ID: 13254|Product ID: 13254,85S34733RV9640502
28169,Shipped,07-24-2016,19:18:26,41.89,100403,Product ID: 14481,8MV53498NV828101H
28170,Shipped,07-24-2016,20:20:36,25.99,97550,Product ID: 14426,6L4390501Y2580213
28171,Shipped,07-24-2016,20:44:47,45.89,100405,Product ID: 14481,0AR20092TA987772X
28172,Shipped,07-24-2016,21:17:25,42.99,100406,Product ID: 13086,20072189564
28173,Refunded,07-24-2016,22:25:46,77.99,100407,Product ID: 11691,20072290252
28174,Shipped,07-25-2016,3:41:18,19.94,100408,Product ID: 11168,8V470785J0085010K
28175,Shipped,07-25-2016,7:42:39,57.38,100409,Product ID: 13877,84R06989X5489444S
28176,Shipped,07-25-2016,10:12:44,45.89,100410,Product ID: 14481,8540172970
28177,Shipped,07-25-2016,10:45:16,60.99,100411,Product ID: 10438,9C2434842U106061Y
28178,Shipped,07-25-2016,11:42:33,580,98942,Product ID: 10621,8540329751
28179,Shipped,07-25-2016,12:49:06,40.99,100412,Product ID: 11658,8540448858
28180,Shipped,07-25-2016,13:34:48,45.89,100413,Product ID: 14481,0FT90026M7674871D
28181,Shipped,07-25-2016,14:00:57,67.98,98889,Product ID: 13837,8540567282
28183,Partially Shipped,07-25-2016,14:06:04,99.97,100378,Product ID: 10150,8540577355
28184,Shipped,07-25-2016,15:58:13,74.29,100415,Product ID: 10425,07F00797LA476493D
28185,Shipped,07-25-2016,18:37:21,54.99,100417,Product ID: 10408,8540957524
28186,Shipped,07-25-2016,20:24:08,27.98,100418,Product ID: 13297,8541054007
28188,Shipped,07-26-2016,0:20:13,30.99,100419,Product ID: 13364,60S36788DG3225647
28189,Shipped,07-26-2016,4:45:46,15.99,100420,Product ID: 11201,8541283145
28190,Shipped,07-26-2016,6:18:53,19.99,100421,Product ID: 11317,8541317497
28191,Shipped,07-26-2016,9:13:29,19.98,100422,Product ID: 13307,6CS652056T6733313
28192,Shipped,07-26-2016,9:32:11,88.34,96908,Product ID: 10618,8541490653
28193,Shipped,07-26-2016,9:47:31,17.99,100423,Product ID: 10570,0XL87159X89655000
28194,Shipped,07-26-2016,11:01:54,31.85,100425,Product ID: 13591,1D9737220V1738144
28195,Shipped,07-26-2016,11:05:45,26.99,100426,Product ID: 13474,8541644339
28196,Shipped,07-26-2016,12:08:11,35,100427,Product ID: 9759,7TS65867BC177415T
28197,Shipped,07-26-2016,13:51:25,94.24,98976,Product ID: 11431,6DN65427HK497511W
28198,Shipped,07-26-2016,14:34:57,28.96,100428,Product ID: 11872|Product ID: 11873|Product ID: 11879|Product ID: 11881,70C38017M9491681T
28199,Shipped,07-26-2016,17:40:23,80,100364,Product ID: 14481|Product ID: 14481,8542238243
28200,Refunded,07-26-2016,18:00:25,183.95,100429,Product ID: 11490|Product ID: 13053,61465306T6919313G
28201,Shipped,07-26-2016,18:25:50,54.99,100430,Product ID: 10408,1560652936375373D
28202,Shipped,07-26-2016,18:39:35,66.99,100431,Product ID: 10772,7WS85506JU641901W
28203,Shipped,07-26-2016,20:17:24,44,100308,Product ID: 14481,58599025XJ916050V
28204,Shipped,07-26-2016,20:58:30,85.99,100432,Product ID: 10408|Product ID: 10435,8542416396
28205,Shipped,07-26-2016,21:35:54,55.52,100433,Product ID: 11429|Product ID: 11429|Product ID: 11429|Product ID: 11429|Product ID: 13272|Product ID: 13272,5FV31917M86157331
28206,Refunded,07-27-2016,6:19:13,821.76,97765,Product ID: 11636,8542667491
28207,Shipped,07-27-2016,8:39:00,119.97,97402,Product ID: 10948|Product ID: 10948,1MF04912U0066153B
28210,Shipped,07-27-2016,9:50:59,66.99,100434,Product ID: 10772,1P679992L3477900G
28211,Shipped,07-27-2016,10:12:45,119.99,100435,Product ID: 10922,8542896198
28212,Shipped,07-27-2016,10:52:09,76.95,100416,Product ID: 10495|Product ID: 12112|Product ID: 12113|Product ID: 12602,1XS18098LX138590U
28213,Shipped,07-27-2016,12:59:55,34.99,100436,Product ID: 11951,7LV60408LG763011W
28215,Shipped,07-27-2016,14:25:45,66.99,100438,Product ID: 10725,59U222651C171044N
28217,Shipped,07-27-2016,15:40:48,13.99,100440,Product ID: 12602,5P067049UG641471Y
28218,Shipped,07-27-2016,17:11:55,26.98,99812,Product ID: 10016,1PJ384525X486330B
28219,Completed,07-27-2016,17:57:05,45.89,97452,Product ID: 14481,1NK35249T4388345A
28220,Shipped,07-27-2016,18:57:53,45.89,97452,Product ID: 14481,66W50280SL602561B
28221,Refunded,07-27-2016,19:58:40,54.82,100441,Product ID: 14568,8543684018
28223,Shipped,07-28-2016,9:41:34,32.99,100443,Product ID: 13460,8544109824
28224,Shipped,07-28-2016,9:50:57,77.99,100444,Product ID: 11290,4JG207653D454335W
28225,Shipped,07-28-2016,13:06:53,27.99,100446,Product ID: 11710,43L62925CD6252008
28226,Shipped,07-28-2016,14:07:29,57.99,100448,Product ID: 13477,8544527606
28227,Shipped,07-28-2016,14:31:07,66.99,95404,Product ID: 10770,0C254138XS438941G
28229,Shipped,07-28-2016,18:36:24,47.98,100449,Product ID: 13474,84E65504HC638915G
28230,Refunded,07-28-2016,19:39:22,35.97,100450,Product ID: 9976|Product ID: 13284,8544986501
28232,Shipped,07-29-2016,1:03:47,67.99,100453,Product ID: 13481,1Y304104D8324782D
28233,Partially Shipped,07-29-2016,4:27:54,40.97,95953,Product ID: 10565,9PN650724D789682B
28234,Shipped,07-29-2016,7:21:16,79.88,100454,Product ID: 11753,1EH42697RG951131A
28236,Shipped,07-29-2016,11:38:29,35.95,100455,Product ID: 13636,8R8663945V7964010
28238,Shipped,07-29-2016,12:07:29,201.86,100457,Product ID: 14179,8545725464
28239,Shipped,07-29-2016,12:14:42,32.99,100458,Product ID: 11912,9XC026490G714210J
28240,Shipped,07-29-2016,12:36:46,41.89,100459,Product ID: 14481,41M96574BE044753Y
28241,Shipped,07-29-2016,15:34:51,45.89,100462,Product ID: 14481,0LU640354R973931P
28242,Shipped,07-29-2016,15:40:09,27.27,100463,Product ID: 11845|Product ID: 11846,55106439N0249321X
28243,Shipped,07-29-2016,19:55:29,27.96,100464,Product ID: 13069,3JW22540SE2466340
28244,Shipped,07-29-2016,20:44:59,57.99,100465,Product ID: 13477,2EM916892M212854W
28246,Shipped,07-30-2016,9:43:47,19.98,100466,Product ID: 12227,20082328560
28248,Shipped,07-30-2016,16:47:27,10.98,100468,Product ID: 13587,20083268913
28249,Shipped,07-30-2016,16:56:52,35.96,100469,Product ID: 12436,20083288243
28250,Shipped,07-30-2016,18:00:57,69.96,100470,Product ID: 11281|Product ID: 13587,20083419800
28251,Shipped,07-30-2016,20:19:25,37.95,100471,Product ID: 13631,20083673011
28252,Shipped,07-30-2016,22:45:30,113.67,96506,Product ID: 14481|Product ID: 14481|Product ID: 14481,58811347B2909015V
28253,Shipped,07-31-2016,7:01:53,98.97,100381,Product ID: 10356|Product ID: 11455,4NN970938P353633B
28255,Shipped,07-31-2016,14:41:08,60.94,100473,Product ID: 11651,20084881328
28256,Shipped,07-31-2016,15:04:45,10.98,100474,Product ID: 13587,1C3573468T074993E
28257,Refunded,07-31-2016,16:55:47,44.99,100475,Product ID: 11532,20085168067
28258,Shipped,07-31-2016,19:33:12,47.98,94637,Product ID: 10443,5DR848067M0770015
28259,Shipped,07-31-2016,20:08:25,45.89,100476,Product ID: 14481,63985517CM0281549
28261,Refunded,07-31-2016,23:02:14,27.99,98670,Product ID: 11943,38H413302L037804B
28262,Awaiting Fulfillment,07-31-2016,23:58:21,25.95,100477,Product ID: 10119,4KP94367F3064854D
28264,Shipped,08/01/2016,5:05:18,77.99,100460,Product ID: 11691,20086496555
28265,Shipped,08/01/2016,5:21:21,21.96,100478,Product ID: 13587,20086539695
28268,Refunded,08/01/2016,8:22:16,32.99,100479,Product ID: 11281,0CE40431H1990525L
28269,Shipped,08/01/2016,9:08:56,39.92,100480,Product ID: 12292,20087349605
28270,Shipped,08/01/2016,10:34:08,56.99,100481,Product ID: 10392,65B80730DK539304L
28271,Refunded,08/01/2016,11:02:47,27.99,100483,Product ID: 11710,20088003265
28272,Shipped,08/01/2016,12:48:49,239.97,100484,Product ID: 11490,6CK42210KT460034X
28275,Shipped,08/01/2016,14:36:52,41.89,100485,Product ID: 14481,20089173595
28277,Shipped,08/01/2016,15:35:10,30.98,100486,Product ID: 14476,20089445002
28279,Refunded,08/01/2016,15:41:01,30.98,100487,Product ID: 14476,14W75658UJ2339122
28280,Shipped,08/01/2016,15:50:39,78.68,100488,Product ID: 11429,64B26915AE532211M
28284,Shipped,08/01/2016,17:07:56,40.99,100489,Product ID: 11658,9UG41376FP094724C
28286,Shipped,08/01/2016,17:46:18,54.99,100491,Product ID: 10408,20089948665
28287,Refunded,08/01/2016,17:48:46,50.99,100490,Product ID: 10417,8EB15473BH8475345
28289,Shipped,08/01/2016,18:16:20,59.94,100492,Product ID: 9692|Product ID: 9694|Product ID: 13837,9MT406268F151272R
28290,Shipped,08/01/2016,18:53:02,45.89,100493,Product ID: 14481,20090120935
28291,Shipped,08/01/2016,19:23:03,17.98,100494,Product ID: 12494,6YT003210D7402614
28292,Shipped,08/01/2016,21:01:07,19.97,100495,Product ID: 13013,0LD584167L067015X
28293,Shipped,08/01/2016,21:01:51,16.98,100496,Product ID: 12207,20090421260
28294,Shipped,08/01/2016,21:06:37,42.99,99217,Product ID: 13086,20090434502
28297,Shipped,08/02/2016,6:56:27,99.83,100497,Product ID: 13467|Product ID: 13467|Product ID: 14489,20091147522
28298,Completed,08/02/2016,7:13:02,46.99,100498,Product ID: 9907|Product ID: 11544,20091177628
28299,Shipped,08/02/2016,9:08:27,47,100499,Product ID: 10984,20091502676
28301,Shipped,08/02/2016,9:55:29,18.47,100500,Product ID: 11856,20091671737
28302,Refunded,08/02/2016,10:28:23,79.92,100501,Product ID: 9497,1BC737574D090914N
28303,Awaiting Fulfillment,08/02/2016,10:30:04,305.96,100502,Product ID: 11129|Product ID: 12561,20091803014
28304,Shipped,08/02/2016,10:59:33,15.98,100503,Product ID: 12555|Product ID: 12606,20091921606
28307,Shipped,08/02/2016,11:31:44,27.99,99100,Product ID: 10613,8HG996113W453492F
28308,Shipped,08/02/2016,12:23:30,56.99,100504,Product ID: 10392,20092249774
28309,Shipped,08/02/2016,13:32:40,86.94,100505,Product ID: 13308|Product ID: 13312|Product ID: 13319|Product ID: 14523,4SW39036EG297861U
28310,Shipped,08/02/2016,13:41:06,238,100506,Product ID: 14431,6R666267HE6576915
28313,Shipped,08/02/2016,15:46:41,40.2,100507,Product ID: 14481,20093028994
28315,Shipped,08/02/2016,17:10:19,166.97,100508,Product ID: 10392|Product ID: 10400|Product ID: 10490,96S61103MA321210U
28318,Shipped,08/02/2016,21:06:23,40.2,100509,Product ID: 14481,9U07867129795635V
28319,Shipped,08/02/2016,21:18:29,19.99,94527,Product ID: 10566,20093816937
28322,Shipped,08/03/2016,2:29:32,57.89,100511,Product ID: 14481,3GS71681CD2916033
28324,Shipped,08/03/2016,5:52:34,64.04,98754,Product ID: 10786,20094370096
28325,Shipped,08/03/2016,6:34:08,73.53,100512,Product ID: 10471|Product ID: 10471,4Y038931RB5764050
28328,Shipped,08/03/2016,9:00:42,14.99,100513,Product ID: 12268,8FU75450G14962006
28329,Shipped,08/03/2016,9:53:31,40.93,100514,Product ID: 11061|Product ID: 12215|Product ID: 13504,7B074201NT2450357
28330,Shipped,08/03/2016,12:03:48,32,100515,Product ID: 10639,20095421151
28331,Shipped,08/03/2016,15:45:12,62.99,100516,Product ID: 10438,20096258386
28332,Shipped,08/03/2016,15:59:59,30.99,98519,Product ID: 13364,2WY53536P3087233S
28333,Refunded,08/03/2016,16:57:52,40.2,100517,Product ID: 14481,20096486980
28335,Shipped,08/03/2016,18:19:25,30,100519,Product ID: 10779,20096691752
28336,Shipped,08/03/2016,18:47:35,75.92,100520,Product ID: 13324|Product ID: 13421|Product ID: 13637|Product ID: 13637,6EC09391F6178791D
28337,Shipped,08/03/2016,18:58:19,98.97,95946,Product ID: 10356,20096782326
28338,Shipped,08/03/2016,19:09:46,21.44,100521,Product ID: 12319|Product ID: 12487|Product ID: 13053,7M556311DW559443F
28341,Partially Shipped,08/03/2016,20:43:59,57.98,100523,Product ID: 14425,6U323798BN826832E
28342,Partially Shipped,08/03/2016,20:45:36,239.94,100325,Product ID: 13489,72R17489JK475484V
28343,Shipped,08/03/2016,22:03:18,54.99,100522,Product ID: 10408,4PF50252627646818
28350,Shipped,08/04/2016,9:49:28,39.34,100524,Product ID: 11455,20098035503
28351,Shipped,08/04/2016,10:01:30,27,98098,Product ID: 9674,20098088049
28352,Shipped,08/04/2016,11:07:23,67.98,97162,Product ID: 13837,20098335870
28353,Refunded,08/04/2016,13:17:49,44.99,100525,Product ID: 13563,7P282125YP161221L
28354,Shipped,08/04/2016,13:48:34,27,100526,Product ID: 10479,20098920966
28355,Shipped,08/04/2016,14:37:19,43.94,100527,Product ID: 11009,2VE49819B2848263P
28356,Refunded,08/04/2016,14:45:00,47.98,100528,Product ID: 11705|Product ID: 13473,8G451242N2193712Y
28359,Shipped,08/04/2016,18:54:06,37,100529,Product ID: 10621,4P384409GT025662W
28360,Shipped,08/04/2016,21:21:31,27.98,100530,Product ID: 12843,3XS92775P2684700D
28362,Shipped,08/05/2016,0:19:11,138,100531,Product ID: 13739,8V414307AF584435Y
28364,Shipped,08/05/2016,5:17:11,27.96,98633,Product ID: 9870|Product ID: 12662|Product ID: 12663,20100698229
28365,Shipped,08/05/2016,7:21:50,41.89,100533,Product ID: 14481,20100898326
28368,Shipped,08/05/2016,11:57:06,64.04,100414,Product ID: 10769,0YK75389GX669414N
28369,Shipped,08/05/2016,12:45:05,22.95,100535,Product ID: 12446,7PU129444U561710E
28370,Shipped,08/05/2016,14:04:09,47.98,100536,Product ID: 13660,5LL07578CH566310K
28371,Partially Shipped,08/05/2016,14:10:19,67.95,100534,Product ID: 11711|Product ID: 11717|Product ID: 12602|Product ID: 13474|Product ID: 13474,55L54276X21172338
28375,Refunded,08/05/2016,16:54:19,40.99,100537,Product ID: 10296,20103061474
28376,Shipped,08/05/2016,17:05:41,29.99,100538,Product ID: 14426,9VX75375G0695552F
28377,Shipped,08/05/2016,17:13:31,30.99,100539,Product ID: 13364,20103136583
28378,Shipped,08/05/2016,17:39:17,77.74,100540,Product ID: 12446,8M678134AH253052D
28380,Shipped,08/05/2016,18:45:26,45.89,100170,Product ID: 14481,7PB912860L341862X
28381,Shipped,08/05/2016,19:02:53,13.99,100542,Product ID: 14521,20103399462
28382,Shipped,08/05/2016,22:16:13,39.34,100543,Product ID: 11455,20103694561
28383,Shipped,08/06/2016,0:27:50,30.98,100544,Product ID: 14476,20103817480
28384,Partially Shipped,08/06/2016,0:52:28,76.89,100546,Product ID: 11094,20103833432
28385,Partially Shipped,08/06/2016,0:56:20,74.97,100547,Product ID: 9996|Product ID: 14425|Product ID: 14426,8B825051W76735456
28386,Shipped,08/06/2016,4:06:16,32.99,100548,Product ID: 14425,5PX329316C8683729
28388,Shipped,08/06/2016,9:24:44,91.65,100549,Product ID: 10341,20104347965
28389,Shipped,08/06/2016,9:35:41,49.98,100550,Product ID: 13396|Product ID: 13396,9.30008E+16
28390,Refunded,08/06/2016,11:53:18,78.94,100532,Product ID: 14568,0S158072UK030125L
28392,Shipped,08/06/2016,14:16:38,28.71,100551,Product ID: 12601,20104925635
28393,Shipped,08/06/2016,14:24:37,27.99,100552,Product ID: 11445,39250867S7881391X
28394,Shipped,08/06/2016,14:34:23,67.9,100553,Product ID: 13631,9DC79114CY783700T
28395,Shipped,08/06/2016,14:44:46,59.64,100554,Product ID: 10408,16894747EA580493R
28396,Shipped,08/06/2016,14:49:50,19.97,100555,Product ID: 11986|Product ID: 11986,20104982761
28397,Shipped,08/06/2016,14:58:14,32.99,100556,Product ID: 14425,0B7075049Y084424R
28398,Shipped,08/06/2016,15:06:53,127.97,100557,Product ID: 10939|Product ID: 10973,20105014962
28399,Shipped,08/06/2016,15:54:05,47.95,84569,Product ID: 14582,3XD85523MM8664213
28400,Shipped,08/06/2016,16:44:40,57.98,100558,Product ID: 13479|Product ID: 14425,2WU31628L6473663P
28401,Partially Shipped,08/06/2016,16:49:28,139.96,99763,Product ID: 10180,3RA82575BH868882H
28402,Shipped,08/06/2016,17:07:56,32.99,100559,Product ID: 14425,22D443915B439000X
28403,Shipped,08/06/2016,17:35:43,29.99,100560,Product ID: 14426,20105274208
28404,Shipped,08/06/2016,17:50:28,13.98,100561,Product ID: 12497,5MB86079N0296443G
28405,Shipped,08/06/2016,18:22:39,32.99,100562,Product ID: 14425,6YE54584ED3794810
28408,Shipped,08/06/2016,21:44:09,37.94,99895,Product ID: 12664,8.25707E+16
28409,Shipped,08/06/2016,22:01:23,31.74,100563,Product ID: 14425,18X1796249808603W
28410,Shipped,08/06/2016,22:48:02,34.94,100564,Product ID: 11807|Product ID: 11808,40A26566AP955294Y
28411,Shipped,08/07/2016,6:37:51,77.9,100565,Product ID: 13631|Product ID: 14582,20106004948
28412,Shipped,08/07/2016,10:23:20,32.99,100566,Product ID: 14425,60L59527U3343432T
28413,Refunded,08/07/2016,11:13:56,30.98,100567,Product ID: 14476,6MT86248A69104928
28416,Refunded,08/07/2016,14:17:37,59.87,100569,Product ID: 13235,5E2327669H7930725
28417,Shipped,08/07/2016,16:40:14,47.99,99217,Product ID: 10308,20106844198
28418,Shipped,08/07/2016,17:08:07,25.44,100570,Product ID: 11986|Product ID: 11986,3CN81171CC5694457
28419,Shipped,08/07/2016,20:00:34,47.99,100572,Product ID: 10141,1RS45931DY6323251
28422,Refunded,08/08/2016,10:27:31,29.83,100573,Product ID: 14476,0RS63085JV409483X
28424,Refunded,08/08/2016,11:26:01,45.99,100575,Product ID: 10245,6EP507566K448733P
28426,Shipped,08/08/2016,12:14:49,15.49,100574,Product ID: 11089,20108973862
28427,Shipped,08/08/2016,12:19:15,126.98,93431,Product ID: 10754|Product ID: 10786,20108990717
28429,Refunded,08/08/2016,13:03:35,45.99,100575,Product ID: 10245,0YB97971AK436450J
28430,Shipped,08/08/2016,13:04:26,154,92730,Product ID: 10399,20109174705
28434,Refunded,08/08/2016,15:07:33,36,100576,Product ID: 10246,81969946JV141621F
28437,Shipped,08/08/2016,16:10:37,60.99,100577,Product ID: 10438,1N802511WJ159053L
28439,Shipped,08/08/2016,17:24:07,19.98,100578,Product ID: 14521,10F43992LD811602A
28440,Refunded,08/08/2016,18:24:52,137.97,100579,Product ID: 9898|Product ID: 12369|Product ID: 13489,6LC01699AH155801W
28441,Shipped,08/08/2016,20:21:14,13.99,100581,Product ID: 12097,20110631415
28442,Shipped,08/08/2016,21:59:42,55.95,100582,Product ID: 10310|Product ID: 14487,90S32382Y04837547
28444,Shipped,08/09/2016,1:43:28,92.99,100583,Product ID: 10618,20111088273
28445,Shipped,08/09/2016,8:53:15,29.83,100585,Product ID: 14476,8PB15954AP163045V
28447,Shipped,08/09/2016,9:12:30,42.99,96033,Product ID: 10034,20111722112
28448,Shipped,08/09/2016,10:38:20,25.97,100586,Product ID: 12513,20112015490
28449,Shipped,08/09/2016,11:53:42,108,98036,Product ID: 10474,85449171CL1846424
28450,Shipped,08/09/2016,11:57:18,59.92,100587,Product ID: 11512,8B484520JG317382G
28452,Cancelled,08/09/2016,12:48:13,57.98,100590,Product ID: 10282,20112498498
28453,Shipped,08/09/2016,13:39:49,42.99,97745,Product ID: 10034,20112704094
28455,Shipped,08/09/2016,14:26:33,24,100591,Product ID: 14512,0J165592RX4282017
28457,Partially Shipped,08/09/2016,14:49:15,66.03,100592,Product ID: 12134,96J03670W3933642A
28458,Shipped,08/09/2016,16:45:10,30.98,100593,Product ID: 14476,20113350681
28459,Shipped,08/09/2016,17:23:52,36.49,100594,Product ID: 10151|Product ID: 10310|Product ID: 10900,6G641084JD996241S
28460,Shipped,08/09/2016,17:33:29,135.01,93418,Product ID: 14165,20113468649
28461,Shipped,08/09/2016,18:02:00,42.99,100595,Product ID: 10034,20113541404
28462,Shipped,08/09/2016,18:20:06,27.8,100596,Product ID: 14565,2KJ78132J5407970M
28464,Shipped,08/09/2016,18:43:45,50.99,100597,Product ID: 10490,3U394419MV301382X
28466,Refunded,08/09/2016,21:44:53,46.99,100598,Product ID: 13473,9LC94707KM7294905
28467,Shipped,08/10/2016,1:40:17,61.64,100599,Product ID: 10392,20114169565
28469,Shipped,08/10/2016,2:02:25,32.99,100600,Product ID: 13479,4BC65511AJ669553S
28471,Shipped,08/10/2016,10:32:17,33.94,100602,Product ID: 11160|Product ID: 11179,20115160531
28472,Shipped,08/10/2016,16:43:59,229.36,100603,Product ID: 10500|Product ID: 10506,6B507786Y7934712A
28473,Partially Shipped,08/10/2016,22:12:56,47.98,100605,Product ID: 13084,1A852255MK1584745
28474,Shipped,08/11/2016,0:28:06,25.45,100606,Product ID: 11983|Product ID: 11983|Product ID: 11983|Product ID: 11983,3UH85408547373055
28476,Shipped,08/11/2016,5:20:22,27.95,100607,Product ID: 11698,2UK201009C960953C
28479,Shipped,08/11/2016,9:38:44,42.99,100608,Product ID: 13934,3N751825GS0116346
28480,Refunded,08/11/2016,13:15:49,339.98,100609,Product ID: 10996|Product ID: 10998,20118831958
28481,Shipped,08/11/2016,13:52:47,35.98,100610,Product ID: 11162,20118969236
28482,Shipped,08/11/2016,14:54:44,27.99,100612,Product ID: 11445,4E410276VT843893S
28485,Shipped,08/11/2016,15:20:13,79.88,100613,Product ID: 14521,20119326623
28486,Refunded,08/11/2016,17:45:33,27,100614,Product ID: 9441,53P26789DN957283R
28488,Shipped,08/11/2016,19:44:41,31.99,100615,Product ID: 10665,20120009153
