Customer ID,Orders,State Abbreviation - 1,Zip/Postcode - 1,Country - 1
92209,0,CA,95624,United States
92210,0,NY,11208,United States
92211,0,MD,21661,United States
92212,0,LA,70529,United States
92213,0,LA,70529,United States
92214,0,VA,22193,United States
92215,0,IL,60432,United States
92216,0,,60958,United States
92217,0,FL,33126,United States
92218,0,GA,30017,United States
92219,0,NY,11229,United States
92220,0,AK,99515,United States
92221,0,NC,28546,United States
92222,0,FL,33308,United States
92223,0,NJ,7801,United States
92224,0,,DE23 8RA,United Kingdom
92225,0,,2617,Australia
92226,0,VA,23453,United States
92227,0,CA,92596,United States
92228,0,MI,48219,United States
92229,0,CA,90003,United States
92230,0,MA,1902,United States
92231,0,FL,33196,United States
92232,0,,0,Spain
92233,0,MA,1902,United States
92234,0,AK,99502,United States
92235,0,CT,6360,United States
92236,0,PA,17103,United States
92237,1,NV,89131,United States
92238,0,CA,90241,United States
92239,0,AL,35215,United States
92240,0,MD,20895,United States
92241,0,LA,70127,United States
92242,0,TN,38016,United States
92243,0,AR,71941,United States
92244,0,NY,10467,United States
92245,0,WI,53142,United States
92246,0,MI,48210,United States
92247,0,MA,2645,United States
92248,0,VA,23454,United States
92249,0,MI,48210,United States
92250,0,CA,92311,United States
92251,0,MI,48210,United States
92252,0,OH,45246,United States
92253,0,MI,48601,United States
92254,0,LA,71302,United States
92255,0,CA,94531,United States
92256,0,NC,28311,United States
92257,0,LA,71303,United States
92258,0,AL,35757,United States
92259,0,,77418,United States
92260,0,TN,38106,United States
92261,0,IN,46218,United States
92262,0,CA,95301,United States
92263,1,AR,71640,United States
92264,0,WI,53717,United States
92265,0,NJ,8102,United States
92266,0,MI,48229,United States
92267,0,TX,77535,United States
92268,0,SC,29169,United States
92269,0,MO,64151,United States
92270,0,NV,89119,United States
92271,0,VA,23320,United States
92272,0,WI,53717,United States
92273,0,ON,M4Y2Y5,Canada
92274,0,AL,35233,United States
92275,0,AL,35903,United States
92276,0,NV,89115,United States
92277,0,ON,L4S0E2,Canada
92278,0,MI,48219,United States
92279,0,,51200,France
92280,0,NY,12986,United States
92281,0,MA,2145,United States
92282,0,,75020,France
92283,0,FL,33647,United States
92284,0,PA,19027,United States
92285,0,IN,46808,United States
92286,0,NY,11210,United States
92287,0,NY,10011,United States
92288,0,FL,33144,United States
92289,0,CA,90029,United States
92290,0,AZ,85255,United States
92291,0,NY,10019,United States
92292,0,ON,m1j3k4,Canada
92293,0,CA,92410,United States
92294,0,CA,94585,United States
92295,0,CO,80004,United States
92296,0,GA,31408,United States
92297,0,NY,10950,United States
92298,0,CA,94608,United States
92299,0,VIZC,48950,Spain
92300,0,,10451,United States
92301,0,,NSW2196,Australia
92302,0,,2196,Australia
92303,0,VA,23455,United States
92304,0,,25000,France
92305,0,SC,29730,United States
92306,0,SC,29340,United States
92307,0,DC,20001,United States
92308,0,GA,31324,United States
92309,0,MD,20772,United States
92310,0,,M23 9QE,United Kingdom
92311,0,NY,11413,United States
92312,0,NY,10021,United States
92313,2,TX,76541,United States
92314,0,CA,91784,United States
92315,0,FL,33168,United States
92316,0,CA,91784,United States
92317,0,AZ,85546,United States
92318,0,TN,38125,United States
92319,0,PA,19038,United States
92320,0,PA,19038,United States
92321,0,FL,33315,United States
92322,0,GA,30034,United States
92323,0,WA,98903,United States
92324,0,NJ,7111,United States
92325,0,PA,19038,United States
92326,0,CA,95120,United States
92327,0,CA,91362,United States
92328,0,,50933,Germany
92329,0,DE,19701,United States
92330,0,MD,21215,United States
92331,0,MD,20601,United States
92332,0,NV,89136,United States
92333,0,MD,20744,United States
92334,0,IA,50014,United States
92335,0,NV,89084,United States
92336,0,KS,67218,United States
92337,0,OK,74127,United States
92338,0,MD,20772,United States
92339,0,KY,40251,United States
92340,0,VA,22407,United States
92341,0,CA,92405,United States
92342,0,MD,20708,United States
92343,1,MS,39402,United States
92344,0,VA,23453,United States
92345,0,IL,61834,United States
92346,0,MS,39301,United States
92347,0,FL,32503,United States
92348,0,FL,33759,United States
92349,0,CA,92562,United States
92350,0,CA,90006,United States
92351,0,VA,24012,United States
92352,0,,5211NL,Netherlands
92353,0,TX,75604,United States
92354,0,OH,44857,United States
92355,0,,0,Aruba
92356,0,CA,95124,United States
92357,0,GA,30115,United States
92358,0,IL,60615,United States
92359,0,MI,48309,United States
92360,0,CA,95833,United States
92361,0,NV,89148,United States
92362,1,NJ,7601,United States
92363,0,GA,30052,United States
92364,0,IL,60077,United States
92365,0,IN,47670,United States
92366,0,FL,32301,United States
92367,0,NC,28543,United States
92368,0,TX,76014,United States
92369,0,MA,2136,United States
92370,0,LA,70802,United States
92371,0,CA,94578,United States
92372,0,MD,20603,United States
92373,0,GA,31410,United States
92374,0,IN,46011,United States
92375,0,MA,2148,United States
92376,0,CA,75052,United States
92377,0,KY,40210,United States
92378,0,DE,19904,United States
92379,1,OH,45240,United States
92380,0,MS,38654,United States
92381,0,,90249,United States
92382,0,CA,94583,United States
92383,0,MD,20603,United States
92384,0,MA,2136,United States
92385,0,CA,90291,United States
92386,0,MD,20603,United States
92387,0,IN,46342,United States
92388,0,,60431,United States
92389,0,CA,95127,United States
92390,0,IL,60636,United States
92391,0,MO,64030,United States
92392,0,MD,21401,United States
92393,0,MO,64030,United States
92394,0,MD,21061,United States
92395,0,GA,31404,United States
92396,0,NY,11236,United States
92397,0,MO,63139,United States
92398,0,IL,60623,United States
92399,0,FL,32563,United States
92400,0,MI,48170,United States
92401,0,MS,38821,United States
92402,0,AL,36608,United States
92403,0,WI,53027,United States
92404,0,OH,45231,United States
92405,0,FL,33682,United States
92406,1,NC,28213,United States
92407,0,HI,96818,United States
92408,0,NJ,8873,United States
92409,0,TX,77333,United States
92410,0,NY,11225,United States
92411,0,SC,29115,United States
92412,0,NC,28105,United States
92413,0,GA,30629,United States
92414,0,NY,14411,United States
92415,0,CA,92392,United States
92416,0,WV,26205,United States
92417,0,MD,20604,United States
92418,0,NJ,7108,United States
92419,0,AK,99504,United States
92420,0,FL,32086,United States
92421,0,MS,39046,United States
92422,0,RI,2871,United States
92423,0,TX,77064,United States
92424,0,QC,H1e1w4,Canada
92425,0,NY,11210,United States
92426,0,GA,30127,United States
92427,0,NY,12211,United States
92428,0,CA,90044,United States
92429,0,,97234,Martinique
92430,0,NJ,8021,United States
92431,0,MD,21206,United States
92432,0,,9016,New Zealand
92433,0,,11210,United States
92434,0,OK,73071,United States
92435,0,AZ,85204,United States
92436,0,MO,64151,United States
92437,0,NY,13642,United States
92438,0,OH,43614,United States
92439,0,NY,14609,United States
92440,0,WI,53224,United States
92441,0,LA,70605,United States
92442,0,MI,48127,United States
92443,0,NY,10708,United States
92444,0,NY,10028,United States
92445,2,NY,10028,United States
92446,0,OH,44146,United States
92447,0,PA,18052,United States
92448,0,MD,20874,United States
92449,0,TX,77340,United States
92450,0,CA,92626,United States
92451,0,CA,91335,United States
92452,0,CA,93711,United States
92453,0,MD,20721,United States
92454,0,NY,10468,United States
92455,0,MD,21244,United States
92456,0,TX,77068,United States
92457,0,VA,22193,United States
92458,1,,63801,United States
92459,0,CA,91335,United States
92460,0,MD,20603,United States
92461,0,TX,75766,United States
92462,1,IL,61802,United States
92463,0,IL,61802,United States
92464,0,FL,33407,United States
92465,0,TN,37128,United States
92466,0,GA,30101,United States
92467,0,KS,66212,United States
92468,0,MD,20716,United States
92469,0,NY,13903,United States
92470,0,CA,90045,United States
92471,0,NC,28210,United States
92472,0,NY,12589,United States
92473,0,TX,76108,United States
92474,0,NJ,7208,United States
92475,3,IL,60169,United States
92476,0,NC,28212,United States
92477,0,NY,13501,United States
92478,0,WI,53704,United States
92479,0,CT,6320,United States
92480,0,TN,38501,United States
92481,0,TX,77429,United States
92482,0,WA,98387,United States
92483,0,FL,33705,United States
92484,0,IL,60615,United States
92485,0,NY,11104,United States
92486,0,BC,V3T1T7,Canada
92487,0,CA,93065-2326,United States
92488,0,MN,55428,United States
92489,0,NJ,7666,United States
92490,0,,972,Israel
92491,1,IL,60620,United States
92492,0,MN,55344,United States
92493,0,OH,44115,United States
92494,0,MI,49548,United States
92495,0,NY,11235,United States
92496,0,NY,11413,United States
92497,0,FL,33811,United States
92498,0,MS,39564,United States
92499,0,GA,30349,United States
92500,0,IL,60628,United States
92501,0,ON,M5B 1S9,Canada
92502,0,LA,70117,United States
92503,0,TX,77546,United States
92504,0,FL,32225,United States
92505,0,LA,70117,United States
92506,0,CO,80010,United States
92507,0,OR,97007,United States
92508,0,FL,33614,United States
92509,0,FL,32818,United States
92510,0,GA,30346,United States
92511,0,NY,14572,United States
92512,0,NJ,7753,United States
92513,0,TX,77546,United States
92514,0,,6051,United States
92515,1,CA,92531,United States
92516,0,GA,30240,United States
92517,0,NJ,8721,United States
92518,0,SC,29420,United States
92519,0,VA,24019,United States
92520,0,FL,33994,United States
92521,0,NC,27105,United States
92522,0,NJ,8232,United States
92523,0,ON,L1T3C4,Canada
92524,0,TN,37211,United States
92525,0,MO,64134,United States
92526,0,NE,68111,United States
92527,1,TX,79701,United States
92528,0,TX,79701,United States
92529,0,MD,21076,United States
92530,0,TX,77067,United States
92531,0,AZ,85379,United States
92532,0,FL,32073,United States
92533,0,CA,90002,United States
92534,0,IL,60645,United States
92535,0,MI,48309,United States
92536,0,VA,22202,United States
92537,0,NE,68154,United States
92538,0,AL,35210,United States
92539,0,AR,72342,United States
92540,0,VA,22202,United States
92541,0,FL,33610,United States
92542,0,SC,29456,United States
92543,0,SC,29360,United States
92544,0,IN,46224,United States
92545,0,CA,94506,United States
92546,0,OH,45251,United States
92547,0,IN,47401,United States
92548,0,CA,95842,United States
92549,0,CA,94612,United States
92550,0,VA,22311,United States
92551,0,MS,39743,United States
92552,0,NY,14209,United States
92553,0,IN,46226,United States
92554,0,IN,46226,United States
92555,0,IL,60189,United States
92556,0,IL,60130,United States
92557,0,IL,61920,United States
92558,0,CA,92122,United States
92559,0,MD,20871,United States
92560,0,AL,89423,United States
92561,0,IL,60123,United States
92562,0,AL,36867,United States
92563,0,AL,36117,United States
92564,0,AB,T2A 7W6,Canada
92565,0,RI,2911,United States
92566,0,NY,10960,United States
92567,0,KS,67301,United States
92568,0,CA,92311,United States
92569,0,TX,78660,United States
92570,0,PA,19027,United States
92571,0,MS,39206,United States
92572,0,NY,10960,United States
92573,0,WY,82007,United States
92574,0,IN,46254,United States
92575,0,NE,68005,United States
92576,0,TX,77089,United States
92577,0,KY,42713,United States
92578,0,TX,76051,United States
92579,0,MO,63033,United States
92580,0,MA,2382,United States
92581,0,TX,78753,United States
92582,0,CA,92114,United States
92583,0,MS,39648,United States
92584,0,LA,70570,United States
92585,0,TX,75662,United States
92586,1,OH,43229,United States
92587,0,MD,21409,United States
92588,0,CO,80013,United States
92589,0,CA,93109,United States
92590,0,UT,84092,United States
92591,0,CO,80013,United States
92592,0,CA,95132,United States
92593,0,TN,38016,United States
92594,0,TX,77459,United States
92595,0,LA,70058,United States
92596,0,NC,27610,United States
92597,0,,54645,Greece
92598,0,MD,20783,United States
92599,0,MA,1752,United States
92600,0,,1737,Switzerland
92601,0,MD,21716,United States
92602,0,TX,77640,United States
92603,0,TX,76710,United States
92604,0,TX,79762,United States
92605,0,NY,10701,United States
92606,0,AL,36116,United States
92607,0,OH,44123,United States
92608,0,LA,70094,United States
92609,0,NJ,8244,United States
92610,0,PA,19131,United States
92611,0,SC,29229,United States
92612,0,NY,11727,United States
92613,0,PA,19007,United States
92614,0,WA,98037,United States
92615,0,DC,20020,United States
92616,0,SC,29910,United States
92617,0,FL,32210,United States
92618,0,AL,35405,United States
92619,0,SC,29836,United States
92620,0,NJ,7003,United States
92621,1,AL,35405,United States
92622,0,IA,50613,United States
92623,0,VA,22309,United States
92624,0,MD,21244,United States
92625,0,FL,33647,United States
92626,1,NJ,7307,United States
92627,0,TX,77045,United States
92628,0,WI,53223,United States
92629,0,AL,35242,United States
92630,0,CA,92193,United States
92631,0,MD,20746,United States
92632,0,IL,60645,United States
92633,0,IL,61114,United States
92634,0,FL,33428,United States
92635,0,WA,98373,United States
92636,0,DC,20003-1650,United States
92637,0,IL,60644,United States
92638,0,TX,77071,United States
92639,0,VA,24018,United States
92640,0,AL,35120,United States
92641,0,NY,12180,United States
92642,0,NC,28401,United States
92643,0,,b23 8dq,United Kingdom
92644,0,MS,39047,United States
92645,0,TX,77036,United States
92646,14,TN,37013,United States
92647,0,VA,24598,United States
92648,0,MS,38967,United States
92649,0,NV,89506,United States
92650,0,TX,78664,United States
92651,0,SC,29902,United States
92652,0,TN,38301,United States
92653,0,WI,53209,United States
92654,1,IN,46055,United States
92655,0,SC,29010,United States
92656,0,MI,48076,United States
92657,0,NY,12202,United States
92658,0,,34060,United States
92659,0,VA,20189,United States
92660,0,PA,19145,United States
92661,0,IL,60506,United States
92662,0,TN,38127,United States
92663,0,AL,35023,United States
92664,0,NY,10035,United States
92665,0,NY,10035,United States
92666,0,OH,44128,United States
92667,1,AL,35023-1245,United States
92668,0,MI,48198,United States
92669,0,WA,98031,United States
92670,0,FL,32084,United States
92671,0,LA,71291,United States
92672,0,WA,98031,United States
92673,0,NY,10475,United States
92674,0,GA,31405,United States
92675,0,AL,35803,United States
92676,0,MD,20746,United States
92677,0,GA,30058,United States
92678,0,TX,75038,United States
92679,0,TX,77267,United States
92680,0,CA,90602,United States
92681,0,FL,32164,United States
92682,0,MD,21075,United States
92683,0,AL,36303,United States
92684,0,,110087,India
92685,0,TX,77396,United States
92686,0,ON,L6R2Z5,Canada
92687,0,NV,89030,United States
92688,0,FL,32065,United States
92689,2,FL,34231,United States
92690,0,LA,70126,United States
92691,0,TX,77016,United States
92692,0,GA,31404,United States
92693,0,FL,34231,United States
92694,0,TX,77016,United States
92695,0,FL,32605,United States
92696,0,SC,29455,United States
92697,0,NC,27607,United States
92698,0,FL,33319,United States
92699,0,FL,33319,United States
92700,0,CA,92113,United States
92701,0,TX,76549,United States
92702,0,MD,21550,United States
92703,0,RI,2895,United States
92704,0,SGR,43300,Malaysia
92705,0,MD,20850,United States
92706,0,VA,22182,United States
92707,0,MO,64093,United States
92708,0,IN,46254,United States
92709,0,VA,24551,United States
92710,0,NY,11763,United States
92711,0,NC,27713,United States
92712,0,ON,l5r2l8,Canada
92713,0,NJ,8823,United States
92714,0,TX,76208,United States
92715,0,NC,28501,United States
92716,0,AB,T4T1N1,Canada
92717,0,NY,10703,United States
92718,0,NY,12401,United States
92719,0,CA,90630,United States
92720,0,VA,23324,United States
92721,0,NJ,8401,United States
92722,0,CA,94578,United States
92723,0,NY,12208,United States
92724,0,TX,76543,United States
92725,0,MO,63130,United States
92726,0,OH,44120,United States
92727,1,MO,63130,United States
92728,0,NY,13440,United States
92729,0,,75012,France
92730,6,AL,35236,United States
92731,0,NY,12945,United States
92732,0,AL,35236,United States
92733,0,NC,28214,United States
92734,0,NC,28214,United States
92735,0,FL,33181,United States
92736,0,CA,95678,United States
92737,0,FL,34120,United States
92738,0,MD,21227,United States
92739,0,VA,24551,United States
92740,0,SC,29407,United States
92741,0,VA,23321,United States
92742,0,NC,27610,United States
92743,0,,803,"Virgin Islands, U.S."
92744,0,GA,31322,United States
92745,0,NY,98661,United States
92746,0,AL,35022,United States
92747,0,GA,31322,United States
92748,0,NY,11550,United States
92749,0,CA,95833,United States
92750,0,IN,46254,United States
92751,0,CA,90620,United States
92752,0,KY,41018,United States
92753,0,LA,70125,United States
92754,0,SC,29204,United States
92755,0,MO,63368,United States
92756,0,PA,18335,United States
92757,0,GA,30906,United States
92758,0,NC,27282,United States
92759,0,MI,48917,United States
92760,0,GA,31313,United States
92761,0,CA,95835,United States
92762,0,IL,60827,United States
92763,0,MI,48234,United States
92764,0,TN,37403,United States
92765,0,GA,31088,United States
92766,0,TX,77469,United States
92767,0,SC,29379,United States
92768,0,OH,45238,United States
92769,0,CA,90746,United States
92770,0,TX,75803,United States
92771,0,SC,29461,United States
92772,0,PA,19403,United States
92773,0,OH,44119,United States
92774,0,PA,19422,United States
92775,0,MS,39320,United States
92776,0,MS,38804,United States
92777,0,OH,44087,United States
92778,0,TN,38190,United States
92779,0,GA,31204,United States
92780,0,MD,21207,United States
92781,0,NY,11003,United States
92782,0,NV,89146,United States
92783,0,GA,30907,United States
92784,0,FL,33315,United States
92785,0,VA,20190,United States
92786,0,NC,28712,United States
92787,0,TX,76549,United States
92788,0,WV,24701,United States
92789,0,TN,38105,United States
92790,0,IL,60616,United States
92791,0,IN,47906,United States
92792,0,CA,91001,United States
92793,0,IL,60616,United States
92794,1,OH,45405,United States
92795,0,WA,98499,United States
92796,0,NC,27521,United States
92797,0,NJ,8854,United States
92798,0,NV,89104,United States
92799,0,FL,33613,United States
92800,0,FL,33024,United States
92801,0,NC,27616,United States
92802,0,IL,60429,United States
92803,0,FL,33404,United States
92804,0,MI,48141,United States
92805,0,PA,18519,United States
92806,0,SC,29302,United States
92807,0,TX,77407,United States
92808,1,GA,30005,United States
92809,0,TX,78109,United States
92810,0,,90813,United States
92811,0,AL,35244,United States
92812,0,IL,62206,United States
92813,0,NY,11783,United States
92814,0,CA,92591,United States
92815,0,NY,11797,United States
92816,0,PA,15122,United States
92817,0,TX,77007,United States
92818,1,,96204,United States
92819,0,MO,65203,United States
92820,0,MD,21673,United States
92821,0,AL,36265,United States
92822,0,NC,27610,United States
92823,0,NC,27214,United States
92824,0,TN,38128,United States
92825,0,AR,71730,United States
92826,0,SC,29369,United States
92827,0,NY,11413,United States
92828,0,TX,75803,United States
92829,0,OK,73050,United States
92830,0,GA,31322,United States
92831,0,NC,27804,United States
92832,0,CA,94542,United States
92833,0,IL,60623,United States
92834,0,TX,78665,United States
92835,0,TX,77003,United States
92836,0,AL,35045,United States
92837,0,NV,89014,United States
92838,0,AL,36526,United States
92839,0,CA,93313,United States
92840,0,IA,52803,United States
92841,0,FL,32708,United States
92842,0,TN,37209,United States
92843,0,LA,70127,United States
92844,0,VA,22311,United States
92845,0,,WK10,Bermuda
92846,0,DE,19954,United States
92847,0,SC,29742,United States
92848,0,MS,38801,United States
92849,0,CA,91601,United States
92850,0,SC,29720,United States
92851,0,MO,65270,United States
92852,0,NY,10801,United States
92853,0,OK,73507,United States
92854,0,FL,32825,United States
92855,0,TX,76096,United States
92856,1,FL,32084,United States
92857,0,OK,73507,United States
92858,0,TN,37040,United States
92859,0,ON,L6X0H4,Canada
92860,0,NC,28501,United States
92861,0,FL,32084,United States
92862,0,OH,43229,United States
92863,0,TN,38141,United States
92864,0,IL,60645,United States
92865,0,VA,22407,United States
92866,0,,32765,United States
92867,0,MI,48230,United States
92868,0,ON,K2L3Z6,Canada
92869,0,,77449,United States
92870,0,FL,33166,United States
92871,0,TN,38141,United States
92872,0,VA,22554,United States
92873,0,TX,78412,United States
92874,0,TX,78412,United States
92875,0,TX,76244,United States
92876,0,FL,34234,United States
92877,0,,NG8 2DF,United Kingdom
92878,0,FL,33469,United States
92879,0,SC,29209,United States
92880,0,MD,20744,United States
92881,0,TX,75052,United States
92882,0,IL,60620,United States
92883,0,LA,70605,United States
92884,0,GA,30315,United States
92885,0,NY,10552,United States
92886,0,TX,77632,United States
92887,0,LA,70570,United States
92888,0,NY,11423,United States
92889,0,PA,15212,United States
92890,0,FL,33825,United States
92891,0,NJ,7063,United States
92892,0,NC,27406,United States
92893,0,CA,95843,United States
92894,0,MI,48202,United States
92895,0,FL,32244,United States
92896,0,NC,27529,United States
92897,0,LA,70817,United States
92898,0,NV,89129,United States
92899,0,GA,30269,United States
92900,0,PA,19119,United States
92901,0,VA,23223,United States
92902,0,MI,48076,United States
92903,0,SC,29229,United States
92904,0,SC,29207,United States
92905,0,NC,28213,United States
92906,0,NJ,8902,United States
92907,0,KY,40511,United States
92908,0,TX,77013,United States
92909,0,IL,62002-5218,United States
92910,0,IL,60478,United States
92911,0,IL,62002-5218,United States
92912,0,SC,29207,United States
92913,0,MN,55403,United States
92914,0,TX,77040,United States
92915,0,TN,38019,United States
92916,0,FL,33556,United States
92917,0,GA,30213,United States
92918,0,GA,30213,United States
92919,0,NY,11225,United States
92920,0,NC,28712,United States
92921,0,CT,6906,United States
92922,0,MO,63034,United States
92923,0,IL,60504,United States
92924,0,NJ,8349,United States
92925,0,AL,36854,United States
92926,0,,37076,United States
92927,0,FL,33442,United States
92928,0,FL,33064,United States
92929,0,TX,75217,United States
92930,0,NY,10562,United States
92931,0,NY,11212,United States
92932,0,LA,71280,United States
92933,0,OH,44321,United States
92934,0,CA,95376,United States
92935,0,NY,10701,United States
92936,0,LA,71280,United States
92937,0,KY,40214,United States
92938,0,MN,55016,United States
92939,0,NY,10010,United States
92940,0,CA,90071,United States
92941,0,,eh530nx,United Kingdom
92942,0,LA,70117,United States
92943,9,TX,77477,United States
92944,0,TX,78610,United States
92945,0,OH,45205,United States
92946,1,PA,15206,United States
92947,0,OH,44710,United States
92948,0,MI,48239,United States
92949,0,AZ,85032,United States
92950,0,GA,30021,United States
92951,0,PA,15206,United States
92952,0,MI,48235,United States
92953,0,CA,90036,United States
92954,0,,70805,United States
92955,0,MO,63141,United States
92956,0,FL,33513,United States
92957,0,MD,20721,United States
92958,0,MI,48185,United States
92959,0,MI,48026,United States
92960,0,MI,48188,United States
92961,0,CA,94606,United States
92962,0,GA,30228,United States
92963,0,TX,77957,United States
92964,0,NV,89011,United States
92965,0,ON,L8W 0A4,Canada
92966,0,TX,77957,United States
92967,0,FL,33873,United States
92968,0,MD,20874,United States
92969,0,SC,29662,United States
92970,0,NY,11436,United States
92971,0,FL,33578,United States
92972,0,MI,48223,United States
92973,0,PA,15216,United States
92974,1,NJ,8540,United States
92975,0,NY,11434,United States
92976,0,,GL52 2EZ,United Kingdom
92977,0,GA,30180,United States
92978,0,FL,32259,United States
92979,0,,75012,France
92980,0,NY,10466,United States
92981,0,FL,33169,United States
92982,0,AZ,85275,United States
92983,0,VA,22304,United States
92984,0,NY,14206,United States
92985,0,GRAN,18151,Spain
92986,0,CA,94040,United States
92987,0,LA,71282,United States
92988,0,TX,75974,United States
92989,0,,44573670,Brazil
92990,0,IN,46222,United States
92991,0,FL,33323,United States
92992,0,,93350,France
92993,0,LA,70301,United States
92994,0,RI,2860,United States
92995,0,GA,31030,United States
92996,0,TX,75134,United States
92997,0,RI,2860,United States
92998,0,RI,2860,United States
92999,0,MA,1588,United States
93000,0,MI,48642,United States
93001,0,NY,12401,United States
93002,0,AR,72908,United States
93003,0,OH,43420,United States
93004,0,,62205,United States
93005,0,LA,70072,United States
93006,0,LA,70058,United States
93007,0,LA,70769,United States
93008,0,OR,97218,United States
93009,0,MD,20774,United States
93010,0,NC,27050,United States
93011,0,LA,70071,United States
93012,0,TX,77386,United States
93013,0,MD,21206,United States
93014,0,GA,31501,United States
93015,0,PA,19140,United States
93016,0,IL,60046,United States
93017,0,PA,19144,United States
93018,0,GA,30311,United States
93019,0,FL,33579,United States
93020,0,NC,28590,United States
93021,0,TX,77089,United States
93022,0,FL,33470,United States
93023,0,FL,33309,United States
93024,0,FL,33311,United States
93025,0,KY,40218,United States
93026,0,NJ,8069,United States
93027,0,,80220,United States
93028,0,SC,29440,United States
93029,0,GA,30064-4013,United States
93030,0,NY,10977,United States
93031,0,IL,60651,United States
93032,0,,VC0100,Saint Vincent and the Grenadines
93033,0,IL,62269,United States
93034,0,NV,89183,United States
93035,0,VA,23434,United States
93036,0,VA,23434,United States
93037,0,ME,4543,United States
93038,1,OR,97232,United States
93039,0,NC,27344,United States
93040,0,HI,96744,United States
93041,0,TX,77539,United States
93042,0,MD,20782,United States
93043,0,MD,20875-2462,United States
93044,0,NC,27530,United States
93045,0,WA,98387,United States
93046,0,,WA4 2PL,United Kingdom
93047,0,CA,92025,United States
93048,0,MA,2322,United States
93049,0,TX,77038,United States
93050,0,NC,28560,United States
93051,0,MO,64064,United States
93052,0,NY,13204,United States
93053,0,CA,93535,United States
93054,0,AZ,85015,United States
93055,0,NY,13224,United States
93056,0,,4122,Australia
93057,0,FL,32771,United States
93058,0,OH,45040,United States
93059,0,IL,60130,United States
93060,0,AK,99504,United States
93061,0,NC,27609,United States
93062,0,NC,28546,United States
93063,0,WV,25313,United States
93064,0,,21804,United States
93065,0,VA,24541,United States
93066,0,CA,94541,United States
93067,0,IL,60630,United States
93068,0,CA,94002,United States
93069,0,MD,20708,United States
93070,0,VA,22405,United States
93071,0,GA,30331,United States
93072,0,IL,60643,United States
93073,0,MD,20910,United States
93074,0,IL,60623,United States
93075,0,TN,37218,United States
93076,0,NY,11234,United States
93077,0,NY,11234,United States
93078,0,CT,6084,United States
93079,0,NJ,7753,United States
93080,0,IL,60473,United States
93081,0,VA,22554,United States
93082,0,MD,21212,United States
93083,0,CO,80631,United States
93084,0,MD,21212,United States
93085,0,TN,37388,United States
93086,0,KY,40211,United States
93087,0,IL,60188,United States
93088,0,NC,27817,United States
93089,0,OK,73170,United States
93090,0,TX,78754,United States
93091,0,IL,62223,United States
93092,0,TX,75035,United States
93093,0,NJ,7740,United States
93094,0,NC,27312,United States
93095,0,MA,2144,United States
93096,0,AL,35218,United States
93097,0,,27610,United States
93098,0,OH,45211,United States
93099,0,IN,46617,United States
93100,0,MT,59901,United States
93101,0,VA,20120,United States
93102,0,KS,66212,United States
93103,0,IN,46409,United States
93104,0,,9626,United States
93105,0,IN,47025,United States
93106,0,LA,70504,United States
93107,0,CA,90014,United States
93108,0,TN,37076,United States
93109,0,MI,48176,United States
93110,0,,97133,Guadeloupe
93111,0,NJ,7203,United States
93112,0,NJ,7666,United States
93113,0,TX,78244,United States
93114,1,FL,32225,United States
93115,0,AL,36786,United States
93116,0,VA,20121,United States
93117,0,ON,M6P 1X4,Canada
93118,1,AL,36786,United States
93119,0,AL,36117,United States
93120,0,AL,36786,United States
93121,0,AL,36117,United States
93122,0,TX,76708,United States
93123,0,TX,76708,United States
93124,0,FL,32277,United States
93125,0,TN,37221,United States
93126,0,LA,71220,United States
93127,0,,9645,United States
93128,0,VA,22401,United States
93129,0,FL,33624,United States
93130,0,LA,71111,United States
93131,0,VA,23805,United States
93132,0,VA,22401,United States
93133,0,IL,61801,United States
93134,0,IL,60649,United States
93135,0,NE,68144,United States
93136,0,WA,98374,United States
93137,0,IL,60608,United States
93138,0,TX,78747,United States
93139,0,NY,11435,United States
93140,0,GA,31088,United States
93141,0,TN,37912,United States
93142,0,FL,32839,United States
93143,0,OR,97123,United States
93144,0,SC,29483,United States
93145,0,UT,84405,United States
93146,0,NM,88330,United States
93147,0,CA,93702,United States
93148,0,CA,93702,United States
93149,0,GA,30157,United States
93150,0,NC,28216-8845,United States
93151,0,NC,28031,United States
93152,0,MO,64132,United States
93153,0,PA,19136,United States
93154,0,IN,46809,United States
93155,0,IL,60620,United States
93156,0,TX,77089,United States
93157,0,DC,20032,United States
93158,0,WA,98433,United States
93159,0,VA,20189,United States
93160,0,IL,60619,United States
93161,0,NC,28306,United States
93162,0,FL,33023,United States
93163,0,AZ,85296,United States
93164,0,,10473,United States
93165,0,CA,93384,United States
93166,0,TX,77066,United States
93167,0,CA,95632,United States
93168,0,VA,20111,United States
93169,0,,EN5 2TX,United Kingdom
93170,0,LA,70065,United States
93171,0,GA,30044,United States
93172,0,IL,60532,United States
93173,0,NC,27502,United States
93174,0,CA,95616,United States
93175,0,PA,19118,United States
93176,0,WA,98405,United States
93177,0,NC,28208,United States
93178,0,ID,83648,United States
93179,0,OH,44515,United States
93180,0,MI,48221,United States
93181,0,IL,60827,United States
93182,0,GA,30071,United States
93183,0,VA,23505,United States
93184,0,HI,96701,United States
93185,0,TX,77073,United States
93186,0,NY,10029,United States
93187,0,NY,10029,United States
93188,0,TX,76502,United States
93189,3,CO,80134,United States
93190,0,MD,21201,United States
93191,0,,83-110,Poland
93192,0,IL,60554,United States
93193,0,MD,21209,United States
